lat,lon
"12.91153153402","77.5555543528847"
"12.9120117736236","77.5585499293628"
"12.9156865847009","77.5616728897017"
"12.9138894193","77.5668682996"
"12.9175629124167","77.5734471158981"
"12.9176249821","77.5773779489"
"12.91998","77.58013"
"12.91747","77.62423"
"12.9250663610466","77.6189798180655"
"12.9292936809","77.6214331482"
"12.9308975867092","77.6221266193162"
"12.9350559041","77.6240192167"
"12.9381218366","77.6280230843"
"12.9386060592","77.633225061"
"12.94598","77.63996"
"12.9523257259","77.6400564797"
"12.9569417238","77.6413058862"
"12.96055591","77.64141459"
"12.9637509305","77.6414803974"
"12.9665001401509","77.641334856271"
"12.9694406999685","77.6412141592392"
"12.9737052664321","77.6409116375754"
"12.9781894293","77.6402802765"
"12.978089566662","77.6359556004383"
"12.978241438810007","77.63198642591169"
"12.978018","77.628324"
"12.9728378682949","77.621671534072"
"12.9754740279","77.6134497207"
"12.9772753345665","77.6078696411928"
"12.9746610671","77.5819961261"
"12.9770464894431","77.5859164592567"
"12.978062","77.572342"
"13.0107668722415","77.5067250900116"
"13.0139706843","77.5089234486"
"13.0170412268","77.5058460329"
"13.0202670023","77.5079948176"
"13.0249445233","77.5109549705"
"13.0265822408254","77.5147200617649"
"13.0285953620956","77.5195686195263"
"13.0350020451929","77.5179111770754"
"13.039625308193823","77.51822920291522"
"13.04299089","77.5124183"
"13.0460511012537","77.5074918591098"
"13.0511002806152","77.5076984613592"
"13.0562517699","77.5073038973"
"13.063843","77.505073"
"13.0668690461258","77.5032413827418"
"13.0734588211303","77.5030843996981"
"13.0755066779","77.50461163"
"13.0819034579747","77.5002161861082"
"12.95521833","77.68778156"
"12.95643585","77.69509886"
"12.95693","77.70178"
"12.95647795","77.70905589"
"12.9582354904395","77.7155640221852"
"12.9611035064","77.7164579462"
"12.9651556590154","77.7182496208807"
"12.9781837149316","77.7114300218927"
"12.9777191230945","77.7150244916221"
"12.9766568495804","77.7267842661891"
"12.9836607694662","77.7284611729069"
"12.9879409972407","77.7337396116193"
"12.987639165538","77.7373727362813"
"12.9853534332523","77.7479886796028"
"12.98260711","77.75221137"
"12.96934503","77.74999166"
"12.95695765","77.74543921"
"12.9569131","77.73978427"
"12.95604268","77.73068212"
"12.95571269","77.72050289"
"12.95582602","77.71367471"
"12.9114097171","77.5741377566"
"12.9108850099","77.5789394137"
"12.9056105771291","77.5690436930723"
"12.907533925","77.5713143963"
"12.9182","77.5733"
"12.9138101711892","77.5674308493233"
"12.9094217870598","77.5653938159416"
"12.9051648841249","77.5627168543969"
"12.902954","77.561565"
"12.90086","77.55987"
"12.8988754191","77.5583100412"
"12.896358215994","77.5521097812413"
"12.97152762","77.60672572"
"12.96580821","77.60687003"
"12.96347424","77.60682366"
"12.95249647","77.60487302"
"12.94455123","77.60283669"
"12.93557206","77.60149512"
"12.9257646482","77.6004831679"
"12.91949205","77.60016424"
"12.91394365","77.60012383"
"12.90830179","77.60039072"
"12.9007721","77.60115104"
"12.89651799","77.60008346"
"12.8902041","77.5981027"
"12.887442","77.597034"
"12.88070285","77.5959377"
"12.874185","77.594659"
"12.87119325","77.5936447"
"12.86628369","77.59193714"
"12.86195091","77.59047392"
"12.8551655","77.58881403"
"12.85057711","77.58843441"
"12.84642508","77.5883265"
"12.84146763","77.58861309"
"12.83543","77.58912"
"12.83260399","77.58909187"
"12.83053139","77.5881611"
"12.82564977","77.58632219"
"12.81564763","77.58317322"
"12.81364433","77.58101253"
"12.80572254","77.57900176"
"12.80064982","77.57781608"
"12.9791073316173","77.5106893306258"
"12.972424597671","77.507900189381"
"12.966771697496","77.5050348297882"
"12.9602591973","77.5049728062"
"12.96094557","77.50972370"
"12.9580731131","77.5099148601"
"12.9569323193693","77.5158314680568"
"12.9596976483107","77.5197751157473"
"12.9593768460442","77.5216505504991"
"12.9583006987302","77.5264990663102"
"12.9583657254","77.5288030598"
"12.960409401","77.529523233"
"12.960007260431","77.531479891572"
"12.9579615806462","77.5340494826403"
"12.951521","77.537268"
"12.95357632","77.54215453"
"12.95576633","77.54564716"
"12.95724423","77.55133839"
"12.9604612","77.55693463"
"12.96328","77.56717"
"12.964049","77.577499"
"12.96393155","77.58425661"
"13.0265504122","77.6383386925"
"13.0263655653666","77.6364009012997"
"13.03161234","77.63600713"
"13.02563268","77.63170509"
"13.0213929963494","77.6299128841016"
"13.0152573064","77.6289124042"
"13.0122261984856","77.6258237523957"
"13.00847","77.62294"
"13.0061727577252","77.6210301136742"
"12.9955239918196","77.6167961574939"
"12.9910735041","77.61426704"
"12.9859104194","77.6154710166"
"12.9791990295","77.6150634885"
"12.97370413","77.6136414"
"12.9646651447","77.5549010374"
"12.9631460924","77.5590106007"
"12.96162","77.56075"
"12.9150644848611","77.5522298148434"
"12.9140567595011","77.5499971032029"
"12.9127755482","77.6380090322"
"12.917437","77.638223"
"12.92512051","77.63691743"
"12.92482847","77.63459642"
"12.9241064563","77.6308006793"
"12.9271197486003","77.6215891432537"
"12.926089414491","77.5502994550546"
"12.9305098113","77.5535196997"
"12.9362775665","77.5596184563"
"12.9376141785696","77.5577776227898"
"12.9417131485616","77.5556886899016"
"12.94184","77.55324"
"12.9430989269","77.5426519755"
"12.9514347731227","77.5371147674969"
"12.9577823349965","77.5338304262479"
"12.9648426734","77.5347022433"
"12.9678038321","77.5361144263"
"12.9719527904","77.5376221631"
"12.974431","77.54451"
"12.97889215","77.54065813"
"12.981106","77.535581"
"12.98432339","77.52803302"
"12.987259","77.519228"
"12.98781438","77.5153472"
"12.9920521753105","77.5045882047209"
"12.9943562765","77.5041714963"
"12.9960294098096","77.5024757034255"
"12.999754394348","77.5039556699754"
"13.00540548804","77.5050712454059"
"13.0079324555196","77.5055348989669"
"12.9087427359924","77.5360993863397"
"12.9031718385669","77.5211657435288"
"12.9097278656324","77.5209439881808"
"12.9147559662792","77.5206086455884"
"12.919581","77.520303"
"12.9227341442083","77.5183255102379"
"12.924834403709","77.5178525351756"
"12.9271689053675","77.5110982818663"
"12.9283958292623","77.5141714849855"
"12.9329858110307","77.5161832203805"
"12.9361908","77.51639508"
"12.9359533545","77.5126559939"
"12.9421360977","77.5056441966"
"12.9438268952","77.5044993125"
"12.9490639083","77.5010607205"
"12.95176","77.50015"
"12.95199","77.49796"
"12.95035","77.49131"
"12.94946","77.48908"
"12.95061","77.48675"
"12.95135","77.48446"
"12.95551","77.48018"
"12.961506","77.478696"
"12.96243","77.47524"
"12.9225098714","77.4861416873"
"12.92237251","77.48444049"
"12.91611473","77.48218418"
"12.91229468","77.48073544"
"12.91048265","77.48319013"
"12.91390887","77.48630136"
"12.91856635","77.49101582"
"12.92549401","77.49936587"
"12.93094676","77.50609263"
"12.93579871","77.51334378"
"12.95407042","77.59298565"
"12.8657823266983","77.5810030849429"
"12.8677367921578","77.581841243159"
"12.8706907581036","77.5831441671187"
"12.8776220047945","77.5839204067855"
"12.8812725457672","77.5837247934118"
"12.8846360586263","77.5825735923065"
"12.888036571385","77.5818479011293"
"12.8920887894301","77.5818188520977"
"12.8981187008","77.5824441388"
"12.9856594688952","77.6641256561944"
"12.9871767889665","77.6623509300631"
"12.9845349491","77.6613312587"
"12.980700585756","77.6567336425576"
"12.97587","77.65566"
"12.9711572944759","77.6591127306904"
"12.9667181027513","77.6612821013006"
"12.96721","77.65797"
"12.9675702561422","77.654695251161"
"12.9684739764049","77.6499416809637"
"12.9736559749019","77.6468255499328"
"12.9784490374584","77.646058922756"
"13.0214405093762","77.7001189507868"
"13.024101551708","77.6929488993631"
"13.021965","77.687973"
"13.0206251376668","77.6835177961978"
"13.0211715501162","77.6790663878028"
"13.0181535316902","77.6718515332859"
"13.0130227748","77.6627497282"
"13.002616223802","77.6612176903216"
"12.997112833","77.6628648117"
"12.9918151996919","77.6516279315181"
"12.9848842322052","77.6432201767812"
"12.9836366497821","77.6406822874548"
"12.976970952","77.6410683431"
"12.974063938733","77.6411662884823"
"12.9683920741","77.6414830796"
"12.9632524587","77.6417480316"
"12.951181177","77.6397056971"
"12.9411185949155","77.5397700151701"
"12.9409443751348","77.5451242750946"
"12.9430679139","77.544502113"
"12.9422528337661","77.5484562572523"
"12.94189","77.55326"
"12.94178","77.55587"
"12.9434716661907","77.558486554229"
"12.94353492579797","77.56210137176515"
"12.9440335457543","77.5641924088821"
"12.9465143150343","77.5641814325709"
"13.0455367265411","77.5055545144687"
"13.0408676171254","77.504874711254"
"13.0386169338844","77.5045504332105"
"13.0336009734817","77.5041360893561"
"13.0314991383208","77.5035461729168"
"13.0289903004","77.4979199376"
"13.0248451978","77.4863950722"
"13.0166850499367","77.4832306018827"
"12.9980656490016","77.4894107811297"
"12.9932820518","77.4886105768"
"12.9918187593006","77.4851993783945"
"12.9850319473465","77.4820096016527"
"12.9899866161978","77.6549179491323"
"12.9863732397957","77.6481509866533"
"12.9836770434171","77.6494214294464"
"12.9341514967","77.5398678426"
"12.93733","77.54907"
"12.9386027980497","77.5535439434632"
"12.9382627772778","77.5565258272691"
"13.07678123","77.5259556435"
"13.0725274869737","77.5236236031703"
"13.0711771392235","77.5277685623628"
"13.0707920907022","77.5295611922577"
"13.0637407629436","77.5306547046034"
"13.0609400681796","77.5312537150357"
"13.0568340607","77.5327361841"
"13.0550436409221","77.534696929542"
"13.05296090688","77.5302724316238"
"13.0500598066","77.5254900288"
"13.0463522393","77.5223884732"
"13.0384499487","77.5183223281"
"13.0349750492869","77.5180530152307"
"13.0281588586524","77.5189786542219"
"13.0265658974519","77.5149225018528"
"13.0242868792","77.5108279847"
"13.0204510689","77.5082448497"
"13.0163185392","77.5059616193"
"13.0138224465065","77.5089186834865"
"13.09781176","77.39435376"
"13.09727411","77.40134266"
"13.094276351329476","77.40543426721194"
"13.09029465","77.40924096"
"13.08747502","77.41254238"
"13.08029459","77.42402231"
"13.07793031","77.4307192"
"13.07538406","77.43640073"
"13.07070795","77.44490398"
"13.06579601","77.4536598"
"13.06125751","77.46130707"
"13.05909673","77.46596618"
"13.05673306","77.47472303"
"13.05525801","77.47985503"
"13.05399823","77.48329817"
"13.05248402","77.48740819"
"13.0507814","77.49217817"
"13.04910399","77.49684171"
"13.04730298","77.5017016"
"13.04522565620011","77.50835934429267"
"12.94413354425143","77.55429077911378"
"13.0671682768","77.5934822671"
"13.06654","77.59607"
"13.0657345534545","77.6007132555711"
"13.06950","77.60158"
"13.068805709219","77.6035392112272"
"13.0666686737253","77.6096754790066"
"13.0658241179193","77.6201388447411"
"13.0613128468","77.6204130705"
"13.0581614140036","77.6236002576182"
"13.0560138576342","77.6323665476868"
"13.0524894756681","77.631312981118"
"13.0472492563972","77.6285954656565"
"13.0405076374148","77.6245555082264"
"13.043678815969","77.5905063063303"
"13.0494801649659","77.5926207091783"
"13.0656375449018","77.6007677801963"
"13.0672668237534","77.5935926701177"
"13.0430135597","77.5900968164"
"13.10596804","77.57251698"
"13.10708131","77.57586258"
"13.10330364","77.57682714"
"13.09940","77.57693"
"13.09586","77.57913"
"13.09422","77.58269"
"13.09759","77.58419"
"13.09971085","77.58864113"
"13.0977866","77.59178063"
"13.09403406","77.5943898"
"13.08668705","77.59387244"
"13.07687","77.59300"
"13.07278","77.59274"
"13.06658","77.59335"
"13.05679568","77.59364486"
"13.0497349723588","77.5929638024944"
"13.03897751","77.58964847"
"12.8988066874","77.5581368711"
"12.9029328319262","77.5617779737325"
"12.9056221996423","77.5628694161083"
"12.9095642430678","77.5652525401094"
"12.96111122","77.63817474"
"12.96006425","77.6472361"
"12.95968934","77.65072057"
"12.9592778","77.65805598"
"12.9593182","77.66035173"
"12.9582887688907","77.6679258791946"
"12.9716389719","77.6582970936"
"12.9758122863691","77.6555131757699"
"12.9836439765092","77.6491611509862"
"12.9919357505","77.6517878752"
"12.9944098368","77.6580273639"
"13.0027314850597","77.661035267609"
"13.0132232263595","77.6627848272557"
"13.0120903053287","77.6677964740646"
"13.0115346653959","77.6769405044932"
"13.0117616652912","77.6787970856894"
"13.008053","77.683226"
"13.0055243628425","77.6846743054182"
"12.9070150474821","77.6002130061659"
"12.90754457","77.5950106233"
"12.9098547902","77.5950978789"
"13.072202364","77.6337613352"
"13.0678198095694","77.6336955254445"
"13.0562459128959","77.633004081593"
"12.978678","77.573219"
"12.962238129517214","77.56915562218626"
"12.9611695558","77.5688594207"
"12.9561053775","77.567516556"
"12.9533929937","77.5676280353"
"12.9467992266916","77.5678327699212"
"12.9432467982958","77.5658657406716"
"12.9416300320398","77.5620185875235"
"12.941532","77.559671"
"12.7973839827","77.3847758956"
"12.7997756334647","77.3908267311295"
"12.8021537372","77.3979022506408"
"12.7891754206571","77.3985443012102"
"12.7863411426696","77.3999205919035"
"12.7812492382","77.4039722979"
"12.7796387393","77.4050292559"
"12.77390060322","77.40965911479"
"12.7692484577991","77.4133322552264"
"12.77609","77.42027"
"12.79544","77.42340"
"12.8107021563","77.4160248041"
"12.81500","77.40724"
"12.8120655113053","77.4040384236135"
"12.8035066277","77.3984627891"
"12.7994730218253","77.3907259064491"
"12.796598093641","77.3845269239009"
"13.13447135","77.66782129"
"13.12232626","77.66836049"
"13.10607078","77.66086757"
"13.09290093","77.65453705"
"13.06466139","77.65192386"
"13.06156724","77.64892223"
"13.056926","77.64826829"
"12.9176150183253","77.5596909614448"
"12.9228205048","77.5602472667"
"12.9269235302","77.5613870379"
"12.9292645119","77.5641326141"
"12.9263340309","77.5698779896"
"12.9217735212","77.5705823209"
"12.921023","77.573318"
"12.926572242045216","77.57694275825122"
"12.93032021","77.57629689"
"12.93233559","77.58004768"
"12.9390512221","77.5799340103"
"12.944399463","77.5799635984"
"12.9495261854038","77.5798964898135"
"12.9536740969716","77.5798819155073"
"12.96354088","77.5850038882"
"12.9685279448","77.5864692125"
"12.972107688","77.5824879762"
"12.9176577398307","77.5643327485455"
"12.95479395","77.59255908"
"12.95844066","77.59301104"
"12.9058814328","77.5580187701"
"12.9085342318209","77.5616586352955"
"12.9185465723","77.5574022811"
"12.91696","77.55939"
"12.9176689871","77.5645234622"
"12.9283355456","77.5567042362"
"12.9261805583","77.5535514671"
"12.9237692524","77.5541000627"
"12.9111157637","77.5644614361"
"12.912998","77.564794"
"12.9123135846327","77.5371301038869"
"12.9135427803658","77.540854836341"
"12.9194050143413","77.5421845639245"
"12.9262316879","77.5445174519"
"12.9250089023591","77.5508426665613"
"12.9121157248","77.561911745"
"13.0331773963","77.554171728"
"13.034203","77.557762"
"13.0294036534176","77.559359366379"
"13.0256143212","77.5576726813"
"13.0203825049","77.5558357872"
"13.01879","77.55781"
"12.90354","77.56807"
"12.9298503909929","77.5861388739407"
"12.92716","77.58969"
"12.9271084066086","77.5929766663388"
"12.9263383057","77.5972074363"
"12.9219916184","77.5970787741"
"12.9168577865","77.5974690355"
"12.9141364","77.60011068"
"13.0409954488","77.5189170241"
"12.9328476079","77.5894145295"
"12.9374320898","77.5849452149"
"12.9435617756","77.5848385133"
"12.8020568891727","77.7047334003454"
"12.8071208764087","77.6987066951118"
"12.8108153102898","77.6957207283452"
"12.8183296805057","77.6898556447398"
"12.8271580607569","77.6824885723748"
"12.837271878598","77.6789832217516"
"12.8397195181625","77.6773380844436"
"12.848213017","77.6707657613"
"12.8541179001","77.6661175769"
"12.85872647","77.6624131"
"12.87069872","77.65292842"
"12.87873262","77.64657216"
"12.889887","77.6396839"
"12.89627974","77.63574793"
"12.90534806","77.63018404"
"12.91189777","77.62612268"
"12.9200474252829","77.6207184867769"
"12.92582","77.61726"
"12.92870787","77.61535862"
"12.9319622274","77.6131606288"
"12.9360472915805","77.607119230087"
"12.9385107967042","77.5982451113375"
"12.9443162720631","77.5969624795202"
"12.9466232657","77.5960406754"
"12.9506564699","77.5958107598"
"12.908627","77.603704"
"12.9077279661","77.6110316254"
"12.913952","77.609999"
"12.926807","77.51102"
"12.928055","77.604467"
"12.92629948","77.60053595"
"12.9057231407013","77.5856660983534"
"12.93244215532","77.5678203537628"
"12.9290138092","77.5735209323"
"12.9356233589","77.5737367664"
"12.93441","77.56585"
"12.9379618261","77.5689703133"
"12.87946585","77.75387608"
"12.887087496201","77.7384159739602"
"12.873079","77.734019"
"12.861552","77.732685"
"12.843226","77.727921"
"12.852662","77.730199"
"12.8428724462103","77.7275375215779"
"12.8376919232142","77.7245787416477"
"12.8207538918994","77.718801670454"
"12.817503","77.709151"
"12.8028346547821","77.7046379389013"
"12.7865445903621","77.7033236358058"
"12.7788519301","77.7021662146"
"12.769420445","77.701504631"
"12.7522050217","77.7067289036"
"12.746658","77.707681"
"12.73567","77.708137"
"12.731442","77.706549"
"12.724703","77.704064"
"12.71014","77.697688"
"12.709206","77.6983"
"12.732044","77.670709"
"12.7299790643","77.6875951979"
"12.7468120094833","77.6897852555065"
"12.7521260949458","77.7065466862681"
"12.7699944377","77.7013226599"
"12.7790658362","77.7020550705"
"12.9301350846743","77.5396913184673"
"12.824988","77.76605"
"12.8302500939923","77.7566276130961"
"12.832601292939","77.7476843131096"
"12.9294365924","77.5350315683"
"12.93043","77.53386"
"12.9319050718887","77.5328532557067"
"12.93805","77.53366"
"12.93505","77.53694"
"12.9336273763","77.539477665"
"12.9329958965837","77.5454219402266"
"12.9230048228","77.5295943115"
"12.9294627888349","77.5346745383929"
"12.84296","77.687424"
"12.8345007257335","77.6972429343693"
"12.8376653638132","77.7161698670602"
"12.9483603314","77.559123924"
"12.9491561146686","77.5627259047386"
"12.9472945724","77.5663816463"
"12.86140535","77.78545953"
"12.860755","77.783635"
"12.8446051245426","77.7831422867478"
"12.8422353941905","77.7837883729816"
"12.8374544260023","77.7850772919915"
"12.8351338898314","77.7853619810268"
"12.8278210753637","77.7863021767575"
"12.8235330031703","77.7861207515903"
"12.8157903798204","77.7853458355324"
"12.8060205281","77.783605624"
"12.791049","77.776323"
"12.7819639927124","77.7719396771223"
"12.7785623549673","77.7701362804377"
"12.768507","77.770191"
"12.763218794221","77.7670644654893"
"12.757195523","77.7617439441"
"12.7540029861972","77.7559559394486"
"12.7504107915","77.7480088547"
"12.735411","77.730822"
"12.7310208511","77.7268194873"
"12.7243117243579","77.7208699480699"
"12.7170799021","77.7089252137"
"12.7091513916252","77.6967182787895"
"12.9432863463","77.5430342741"
"12.9432856466578","77.5444943025862"
"12.9423299711","77.5486286078"
"12.9449522495","77.548755426"
"12.94844524","77.5527819246"
"12.9484228604","77.5493590906"
"12.9434504639","77.5367844757"
"12.9443970240362","77.5547207401687"
"12.9483529553","77.543383548"
"12.9411146817542","77.5450312175464"
"12.943108","77.544869"
"12.8003617376","77.8015949484"
"12.9380825240388","77.5337524901504"
"12.9362003691","77.5278672203"
"12.9384748448882","77.5288206925582"
"12.91845","77.52730"
"12.9218021873","77.5509362295"
"12.9227835581615","77.5490759932139"
"12.9232955004409","77.5404060947052"
"12.91954","77.54210"
"12.9240384791","77.5436442252"
"12.950452828846","77.5554564623837"
"12.9541313555","77.5568519253"
"12.95689","77.55929"
"12.95704558638","77.5628821027811"
"12.950606","77.555413"
"12.9577589594","77.5595569331"
"12.9610147997741","77.5509060021018"
"12.960152328","77.5549818389"
"12.9691264179433","77.5545455851508"
"12.9695554823","77.5565818604"
"12.9686207055788","77.5592572235649"
"12.9645654560795","77.5618709051194"
"12.9719415151859","77.5291726225653"
"12.9756097691131","77.5311374120476"
"12.975532060959948","77.53659428804019"
"12.9718423169","77.5378719438"
"12.9676027503","77.5363256503"
"12.9637070093","77.5345491059"
"12.9699581489","77.5321226288"
"12.9466993372544","77.5258822031766"
"12.9495830834","77.5267696101"
"12.9511681013","77.5270116795"
"12.9527417198","77.5272909645"
"12.95806","77.52662"
"12.9530321527","77.5216930266"
"12.9545313299145","77.5225990828419"
"12.9573769738107","77.5233423666524"
"12.958928707613","77.523609942582"
"12.9592077713","77.5267686881"
"12.96816","77.52852"
"12.9655021140522","77.5304299921948"
"12.9646096697614","77.5322236188249"
"12.9588715732","77.5354763959"
"12.9621371627","77.5375233404"
"12.9885625374","77.533686189"
"12.9874479119","77.5374785811"
"12.9822098091","77.5372959394"
"12.98607","77.55636"
"12.984882744293887","77.55408166507413"
"12.9892352111788","77.5542717624473"
"12.9914277233","77.5525558647"
"12.9944013538408","77.5526553249175"
"12.9979069267435","77.5512900296054"
"12.9986799974","77.5563046709"
"12.99722","77.56062"
"12.99642","77.56406"
"12.9968717694","77.5688398071"
"12.994235933493","77.573859287467"
"12.9887115977005","77.5751610558979"
"12.98717","77.57870"
"12.98418","77.58711"
"12.9854600597","77.5884196814"
"12.9904147703","77.5889500882"
"12.99271569","77.59496712"
"12.99385097","77.59725653"
"12.98965218","77.59936485"
"12.945752","77.51988"
"12.954014306740685","77.54377264497066"
"13.0118465396922","77.5441265691379"
"13.0084798570855","77.5442982601023"
"13.0078197749519","77.5481991277733"
"13.003786169","77.5500612427"
"13.0011337399243","77.5504613477858"
"12.9961142968","77.5514678936"
"12.9942033067","77.5527288672"
"12.9917069852416","77.5526744266124"
"12.9899264406","77.5548432861"
"13.0113902461673","77.5357934401913"
"13.0091701125287","77.5382658740811"
"13.00839","77.54265"
"13.0156606178598","77.5234808020206"
"13.0155748129","77.5261843018"
"13.0187222175","77.5262234453"
"13.0214915983","77.527086027"
"13.021691295099","77.5352705064593"
"13.0184801482","77.5408464298"
"13.0155811960922","77.5439644792972"
"13.0147913433517","77.530837728718"
"13.01406","77.53276"
"13.01764","77.53422"
"13.01156","77.55136"
"13.0077442702257","77.5488783794804"
"13.0177657","77.5567529"
"13.0130909197","77.5544962753"
"13.0095800898435","77.5545782093662"
"13.0054838437853","77.5568257181964"
"13.0047525093596","77.559979851609"
"13.0042320809432","77.5613209187739"
"13.0012440239689","77.5607625854414"
"12.998952332934","77.5601528052075"
"12.991436692","77.5640730187"
"12.9886659461657","77.5666020762526"
"12.993803","77.573942"
"13.001810303","77.5253277551"
"13.0118719395","77.5286963582"
"13.01487","77.53055"
"13.0180200655","77.5315270945"
"13.0059110653","77.5411473401"
"13.0032350112938","77.5438159583709"
"13.000789652992","77.536062235684"
"12.9990367900299","77.5419547818341"
"13.0022260588858","77.544881022172"
"13.009922606332461","77.5326776371353"
"13.010934","77.534536"
"13.0286869","77.53990578"
"13.0247450341","77.5340353791"
"13.0067189962495","77.5325646063626"
"13.0029153731","77.5261352677"
"13.0087406281","77.5305145606"
"13.01632","77.53209"
"13.0186689086","77.5320132449"
"13.01656","77.53397"
"13.0082725777458","77.52661273333"
"12.9892916006767","77.5425034957548"
"12.991469549","77.5428882614"
"12.9913641228367","77.5461001594046"
"12.9890260361532","77.5468476174234"
"12.9877128638","77.5509078149"
"12.9996359848464","77.5306020593295"
"13.0070713035069","77.5345676889574"
"13.0218206277349","77.5531870590001"
"13.02018","77.55537"
"13.0178605579","77.558144331"
"13.0141985882","77.5602254737"
"13.0092243478","77.5631228462"
"13.007277064","77.564277621"
"13.0002653336502","77.565476714817"
"12.99434","77.56927"
"13.03052","77.54934"
"13.03268","77.55393"
"12.9927798919","77.5306286383"
"12.9922446034851","77.5347706763052"
"12.992358366","77.5385998283"
"12.995735351","77.5398873724"
"12.9947768804","77.5267073326"
"13.046407057","77.572604036"
"13.0425661424514","77.5666972619978"
"13.036277242903","77.5667369759655"
"13.0338436202401","77.5688484072775"
"13.0269433558","77.5718743075"
"13.0152095295","77.5728315208"
"13.0085703079","77.5802864693"
"13.006151123","77.5794438366"
"12.9997240473","77.5842970423"
"13.03297","77.59131"
"13.03002086","77.58701231"
"13.0268333104544","77.5864943778998"
"13.0263102289968","77.589098535087"
"13.024358","77.592839"
"13.0220453414475","77.5925901368664"
"13.0174405828187","77.5918496221246"
"13.013597","77.593661"
"13.0117182154","77.5933557004"
"13.00917837","77.59123183"
"13.0067990441","77.592745414"
"13.0018609297","77.5944668055"
"13.0198500026","77.6077437401"
"13.0214576386052","77.6046353214851"
"13.0220447670728","77.6024356077672"
"13.0239751643592","77.5986717831884"
"13.0119855220924","77.6176428465257"
"13.010467384","77.615152169"
"13.0066415826488","77.6125461305347"
"13.0023704629642","77.6121862223618"
"13.0011554041489","77.612180618213"
"12.9954445816083","77.6084019713916"
"12.991635846","77.6046056394"
"13.0265991669239","77.604044611598"
"13.0221107695","77.6026272587"
"13.0286628194","77.6018495858"
"13.026588323118","77.6039092579361"
"13.00289","77.60334"
"13.00462","77.59976"
"13.0005462281","77.599671213"
"12.9954547918785","77.6013351242356"
"12.9948971559757","77.6288153011402"
"12.9937942179879","77.6266327504871"
"12.9962160496245","77.6215643346197"
"12.98368012","77.6035693"
"12.9615430430905","77.6381592055401"
"12.9656985353488","77.657875838262"
"12.9541212845823","77.6227132980088"
"12.95618999","77.62089456"
"12.9623260600956","77.6187350886114"
"12.961414125681","77.6143743807039"
"12.9645954911","77.6101399586"
"12.96553533596","77.6027927241769"
"12.9607797135","77.6005055476"
"12.9618604761","77.5977855362"
"12.9624428714962","77.5909940915988"
"12.96095","77.58773"
"12.9381627939832","77.6328057357847"
"12.9466640018","77.6286983304"
"12.9497953132","77.6263900381"
"12.9505740987876","77.62376298092"
"12.95143","77.62244"
"12.9454788007","77.6228701416"
"12.94931","77.62027"
"12.94260992","77.62247524"
"12.94496622","77.61964278"
"12.9576920654822","77.6143439224729"
"12.9538758751","77.6169975288"
"12.9582259152","77.6147801802"
"12.9515960813","77.6077589951"
"12.9193948909708","77.6151009374951"
"12.9195513949","77.6128848642"
"12.9221934546","77.6103219297"
"12.9250738000698","77.6087410944905"
"12.9287363946026","77.6093188867325"
"12.9310676269","77.609784063"
"12.92069","77.60533"
"12.93894469","77.60972866"
"12.9438501968568","77.6059405802575"
"12.9442565261695","77.6033180374975"
